time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
48,secured_dos_drop,dos_drop,True,16.963978353816767,19.12040516830037,36.084383522117136,65.45199895497663,65.45199895497663,60.753180485719106,7.105427357601002e-15,17.620569259715698,7.048227703886278,4.698818469257519,1.0,50.0,-7.105427357601002e-15,False,False,False,True,False,True
49,secured_dos_drop,dos_drop,True,17.094732628732057,16.89879140288114,33.9935240316132,63.115933381577996,63.115933381577996,58.456347885583625,0.0,17.473445609978878,6.989378243991552,4.659585495994368,1.0,50.0,0.0,True,False,False,True,True,True
50,secured_dos_drop,dos_drop,True,16.22919888202008,17.38426510738312,33.6134639894032,65.66183125424561,65.66183125424561,60.53409249187082,0.0,19.229020358905448,7.691608143562178,5.127738762374786,1.0,50.0,0.0,True,False,False,True,True,True
51,secured_dos_drop,dos_drop,True,15.17865887171353,19.48199788627437,34.6606567579879,62.65466964998999,62.65466964998999,58.17562758726965,7.105427357601002e-15,16.796407735201253,6.718563094080502,4.4790420627203344,1.0,50.0,-7.105427357601002e-15,True,False,False,True,True,True
52,secured_dos_drop,dos_drop,True,14.227827118899718,18.330554162175755,32.55838128107547,64.0492757103865,64.0492757103865,59.01073260169673,0.0,18.894536657586617,7.557814663034645,5.0385431086897645,1.0,50.0,0.0,True,False,False,True,True,True
53,secured_dos_drop,dos_drop,True,9.230975932087873,14.234116449156005,23.465092381243878,63.41694897143411,63.41694897143411,55.436206335358015,0.0,20.0,11.97111395411414,7.9807426360760925,1.0,50.0,0.0,False,False,False,True,False,True
54,secured_dos_drop,dos_drop,True,9.796203955138854,14.142550685978224,23.93875464111708,61.33266786182652,61.33266786182652,54.37510257354275,0.0,20.0,10.436347932425665,6.957565288283778,1.0,50.0,0.0,False,False,False,True,False,True
55,secured_dos_drop,dos_drop,True,6.844769850804316,17.120019934509333,23.96478978531365,61.23046884881108,61.23046884881108,54.324197223412106,0.0,20.0,10.359407438098458,6.906271625398972,1.0,50.0,0.0,True,False,False,True,True,True
56,secured_dos_drop,dos_drop,True,4.706302770446431,17.864204799939486,22.570507570385917,64.4245769933144,64.4245769933144,55.68294922414301,0.0,20.0,13.112441653757093,8.741627769171396,1.0,50.0,0.0,False,False,False,True,False,True
57,secured_dos_drop,dos_drop,True,6.126496836357795,15.936296691719049,22.062793528076845,63.54006617628056,63.54006617628056,54.949157116999075,0.0,20.0,12.88636358892223,8.590909059281486,1.0,50.0,0.0,True,False,False,True,True,True
58,secured_dos_drop,dos_drop,True,5.072749724947974,18.168333927503035,23.24108365245101,63.965543574976856,63.965543574976856,55.67575960596652,0.0,20.0,12.434675953515507,8.289783969010339,1.0,50.0,0.0,True,False,False,True,True,True
59,secured_dos_drop,dos_drop,True,2.1604000157184826,17.23491114018811,19.395311155906594,60.54349623663619,60.54349623663619,52.08422220434435,0.0,20.0,12.688911048437754,8.459274032291836,1.0,50.0,0.0,False,False,False,True,False,True
60,secured_dos_drop,dos_drop,True,0.9223992452750328,15.855874567994377,16.77827381326941,61.322967698854605,61.322967698854605,51.505090144620524,0.0,20.0,14.726816331351113,9.817877554234077,1.0,50.0,0.0,True,False,False,True,True,True
61,secured_dos_drop,dos_drop,True,0.0,14.414679614992725,14.414679614992725,60.94143689677786,60.94143689677786,49.41467961499272,1.5267572817851374,20.0,15.0,10.0,0.9923662135910744,49.95419728154645,-1.5267572817851374,True,False,False,True,True,True
62,secured_dos_drop,dos_drop,True,2.2102549963620817,15.298515411708625,17.508770408070706,61.98384644645721,61.98384644645721,52.19381603110261,0.0,20.0,14.685045623031902,9.790030415354602,1.0,50.0,0.0,True,False,False,True,True,True
63,secured_dos_drop,dos_drop,True,0.17470046798299155,14.735481157196583,14.910181625179575,60.82293385203429,60.82293385203429,49.910181625179575,0.9127522268547139,20.0,15.0,10.0,0.9954362388657264,49.97261743319436,-0.9127522268547139,False,False,False,True,False,True
64,secured_dos_drop,dos_drop,True,0.0,14.250567582164507,14.250567582164507,61.07222643503989,61.07222643503989,49.25056758216451,1.8216588528753803,20.0,15.0,10.0,0.9908917057356231,49.94535023441374,-1.8216588528753803,True,False,False,True,True,True
65,secured_dos_drop,dos_drop,True,1.949857345821699,11.756886243166603,13.706743588988303,58.46425872970806,58.46425872970806,48.56125267342016,0.0,20.0,14.854509084431852,9.903006056287902,1.0,50.0,0.0,True,False,False,True,True,True
66,secured_dos_drop,dos_drop,True,0.0,10.419906276413242,10.419906276413242,61.56250760666759,61.56250760666759,45.41990627641324,6.142601330254344,20.0,15.0,10.0,0.9692869933487283,49.81572196009237,-6.142601330254344,False,False,False,True,False,True
67,secured_dos_drop,dos_drop,True,0.0,12.83035881679097,12.83035881679097,61.20515482038593,61.20515482038593,47.83035881679097,3.374796003594959,20.0,15.0,10.0,0.9831260199820252,49.89875611989215,-3.374796003594959,False,False,False,True,False,True
68,secured_dos_drop,dos_drop,True,0.0,10.18888660835136,10.18888660835136,59.5435546766841,59.5435546766841,45.18888660835136,4.354668068332742,20.0,15.0,10.0,0.9782266596583363,49.86935995795002,-4.354668068332742,True,False,False,True,True,True
69,secured_dos_drop,dos_drop,True,0.0,10.53659639206186,10.53659639206186,57.11861389739317,57.11861389739317,45.53659639206186,1.582017505331308,20.0,15.0,10.0,0.9920899124733434,49.95253947484006,-1.582017505331308,False,False,False,True,False,True
70,secured_dos_drop,dos_drop,True,0.0,14.703066762987547,14.703066762987547,56.82824806432433,56.82824806432433,47.97817554378962,0.0,20.0,13.275108780802068,8.850072520534713,1.0,50.0,0.0,True,False,False,True,True,True
71,secured_dos_drop,dos_drop,True,0.7890617329132406,10.815755676944871,11.60481740985811,57.04872188241919,57.04872188241919,46.604817409858114,0.4439044725610728,20.0,15.0,10.0,0.9977804776371947,49.98668286582317,-0.4439044725610728,False,False,False,True,False,True
72,secured_dos_drop,dos_drop,True,0.0,13.784629031128816,13.784629031128816,57.645198102432474,57.645198102432474,48.10097047391101,0.0,20.0,14.316341442782194,9.544227628521464,1.0,50.0,0.0,False,False,False,True,False,True
73,secured_dos_drop,dos_drop,True,0.0,10.279354405109828,10.279354405109828,58.14554525393758,58.14554525393758,45.27935440510983,2.866190848827749,20.0,15.0,10.0,0.9856690457558612,49.91401427453517,-2.866190848827749,False,False,False,True,False,True
