time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
88,baseline,none,False,0.0,8.679904334336662,8.679904334336662,50.846188338762424,50.846188338762424,41.979674736992116,0.0,20.0,13.299770402655456,8.866513601770306,1.0,50.0,0.0,True,False,True,False,False,True
89,baseline,none,False,2.07071196606201,9.596010912876135,11.666722878938145,51.21270063638144,51.21270063638144,43.394309533404126,0.0,20.0,11.727586654465977,7.818391102977319,1.0,50.0,0.0,True,False,True,False,False,True
90,baseline,none,False,0.0,8.635897292656644,8.635897292656644,52.56929515216309,52.56929515216309,42.995936008360516,0.0,20.0,14.360038715703869,9.57335914380258,1.0,50.0,0.0,True,False,True,False,False,True
91,baseline,none,False,0.0,5.138583302118789,5.138583302118789,50.875992897097454,50.875992897097454,40.13858330211879,0.737409594978665,20.0,15.0,10.0,0.9963129520251067,49.97787771215064,-0.737409594978665,True,False,True,False,False,True
92,baseline,none,False,0.0,7.020364110761734,7.020364110761734,48.472432423034505,48.472432423034505,39.891605098125396,0.0,20.0,12.871240987363663,8.580827324909109,1.0,50.0,0.0,True,False,True,False,False,True
93,baseline,none,False,1.6824331269985349,7.7262395736033636,9.408672700601898,47.56882472051069,47.56882472051069,40.30476391254717,0.0,20.0,10.896091211945276,7.264060807963517,1.0,50.0,0.0,True,False,True,False,False,True
94,baseline,none,False,1.4703545081743385,8.19261999817262,9.66297450634696,48.27018390688964,48.27018390688964,40.82730014667257,0.0,20.0,11.164325640325611,7.442883760217075,1.0,50.0,0.0,True,False,True,False,False,True
95,baseline,none,False,2.087942866433229,6.628432456301412,8.716375322734642,48.652376827001206,48.652376827001206,40.67797622529458,0.0,20.0,11.961600902559939,7.974400601706625,1.0,50.0,0.0,True,False,True,False,False,True
96,baseline,none,False,0.3826780413437607,8.076944500373596,8.459622541717357,46.718127455261246,46.718127455261246,39.41472548984369,0.0,20.0,10.955102948126333,7.303401965417555,1.0,50.0,0.0,True,False,True,False,False,True
97,baseline,none,False,0.0,5.6999027883506965,5.6999027883506965,48.1227323437952,48.1227323437952,39.1536005216174,0.0,20.0,13.4536977332667,8.9691318221778,1.0,50.0,0.0,True,False,True,False,False,True
