time_step,scenario,attack_type,security_enabled,solar_generation,wind_generation,total_generation,true_load,reported_load,served_load,unmet_demand,reserve_used,storage_used,load_shed,voltage,frequency,imbalance,packet_received,packet_tampered,controller_data_trusted,used_fallback,anomaly_detected,command_authenticated
74,fdi_attack,fdi,False,0.0,8.789737144798332,8.789737144798332,58.409768211683655,65.18478974673026,43.78973714479833,4.620031066885325,20.0,15.0,10.0,0.9768998446655733,49.86139906799344,-4.620031066885325,True,True,False,False,False,True
75,fdi_attack,fdi,False,0.0,10.08988228023021,10.08988228023021,55.33541014973859,62.07581519238561,45.08988228023021,0.24552786950837913,20.0,15.0,10.0,0.9987723606524581,49.99263416391475,-0.24552786950837913,True,True,False,False,False,True
76,fdi_attack,fdi,False,1.8600243796543339,9.315877500192778,11.175901879847112,54.69346867196788,60.32295374303247,44.69346867196788,0.0,20.0,15.0,10.0,1.0074121660393962,50.04447299623638,1.4824332078792324,True,True,False,False,False,True
77,fdi_attack,fdi,False,0.46638673228530303,12.696649741562156,13.163036473847459,55.64504937310413,61.462249381704744,45.64504937310413,0.0,20.0,15.0,10.0,1.0125899355037167,50.0755396130223,2.5179871007433263,True,True,False,False,False,True
78,fdi_attack,fdi,False,0.0,8.524017879409469,8.524017879409469,55.118099650084254,62.20561724657912,43.52401787940947,1.5940817706747836,20.0,15.0,10.0,0.992029591146626,49.95217754687976,-1.5940817706747836,True,True,False,False,False,True
79,fdi_attack,fdi,False,0.0,7.192495149957619,7.192495149957619,54.99651614543624,62.3589736461281,42.19249514995762,2.8040209954786164,20.0,15.0,10.0,0.985979895022607,49.91587937013564,-2.8040209954786164,True,True,False,False,False,True
80,fdi_attack,fdi,False,0.24198155308976999,9.760539832544204,10.002521385633974,53.30135722294458,59.78488518149706,43.30135722294458,0.0,20.0,15.0,10.0,1.008505820813447,50.05103492488068,1.7011641626893947,True,True,False,False,False,True
81,fdi_attack,fdi,False,0.0,6.355530470945734,6.355530470945734,52.95803606491784,60.26297415763704,41.35553047094574,1.6025055939721042,20.0,15.0,10.0,0.9919874720301395,49.951924832180836,-1.6025055939721042,True,True,False,False,False,True
82,fdi_attack,fdi,False,0.0,8.628710045945375,8.628710045945375,55.040363440704034,61.257925921667635,43.628710045945375,1.411653394758659,20.0,15.0,10.0,0.9929417330262067,49.95765039815724,-1.411653394758659,True,True,False,False,False,True
83,fdi_attack,fdi,False,0.27489511805625444,9.648551002356115,9.923446120412368,53.5136142525503,60.07115136810721,43.5136142525503,0.0,20.0,15.0,10.0,1.0070491593393103,50.04229495603586,1.4098318678620672,True,True,False,False,False,True
84,fdi_attack,fdi,False,0.0,6.420732973995584,6.420732973995584,53.53283129651058,60.29917610795854,41.420732973995584,2.1120983225149956,20.0,15.0,10.0,0.989439508387425,49.93663705032455,-2.1120983225149956,True,True,False,False,False,True
85,fdi_attack,fdi,False,1.4056181308079267,11.482750200794499,12.888368331602425,50.78620455841582,56.86105092273633,41.197131521962255,0.0,20.0,14.383609554680342,9.589073036453561,1.0303742318216025,50.182245390929616,6.074846364320507,True,True,False,False,False,True
86,fdi_attack,fdi,False,2.550819226979568,5.6995985972823116,8.25041782426188,50.212362973626384,55.61665953287423,40.212362973626384,0.0,20.0,15.0,10.0,1.0151902742531775,50.091141645519066,3.038054850635497,True,True,False,False,False,True
87,fdi_attack,fdi,False,0.0,7.713092057648796,7.713092057648796,52.858258450698116,58.22428219587655,42.713092057648794,0.14516639304932255,20.0,15.0,10.0,0.9992741680347534,49.99564500820852,-0.14516639304932255,True,True,False,False,False,True
88,fdi_attack,fdi,False,0.0,8.977672228597703,8.977672228597703,51.21825869378634,56.6048769449497,41.21825869378634,0.0,20.0,15.0,10.0,1.0137970676740569,50.08278240604434,2.7594135348113653,True,True,False,False,False,True
89,fdi_attack,fdi,False,0.3925226984488899,10.257274496020525,10.649797194469414,50.04884708431217,55.69440236252053,40.04884708431217,0.0,20.0,15.0,10.0,1.028004750550786,50.16802850330472,5.6009501101572425,True,True,False,False,False,True
90,fdi_attack,fdi,False,0.0,5.373587072925485,5.373587072925485,52.44520338992568,59.275732713839155,40.37358707292549,2.071616317000192,20.0,15.0,10.0,0.989641918414999,49.93785151048999,-2.071616317000192,True,True,False,False,False,True
91,fdi_attack,fdi,False,0.0,10.038496111015455,10.038496111015455,51.52058112057818,57.3622905778277,41.52058112057818,0.0,20.0,15.0,10.0,1.0175895749521864,50.10553744971312,3.5179149904372764,True,True,False,False,False,True
92,fdi_attack,fdi,False,2.892043660060885,8.964934379017688,11.856978039078573,50.75543154921009,57.02122361415865,40.75543154921009,0.0,20.0,15.0,10.0,1.0305077324493424,50.183046394696056,6.101546489868483,True,True,False,False,False,True
93,fdi_attack,fdi,False,1.3979535168477728,9.446756496122497,10.84471001297027,49.178576434299245,54.18485367424564,39.8425189697891,0.0,20.0,14.004086196765222,9.336057464510148,1.025031386199732,50.15018831719839,5.006277239946392,True,True,False,False,False,True
94,fdi_attack,fdi,False,0.0,6.950343029720229,6.950343029720229,48.464221332652464,55.530861677717525,38.464221332652464,0.0,20.0,15.0,10.0,1.0174306084853388,50.10458365091203,3.486121697067766,True,True,False,False,False,True
95,fdi_attack,fdi,False,0.0,8.968921031118548,8.968921031118548,50.56183892815365,57.18718037710549,40.56183892815365,0.0,20.0,15.0,10.0,1.0170354105148245,50.10221246308895,3.4070821029648997,True,True,False,False,False,True
96,fdi_attack,fdi,False,0.0,8.570838667011616,8.570838667011616,47.664014213302195,53.4199943615214,37.724351935498284,0.0,20.0,14.90949341670587,9.939662277803913,1.028779900741096,50.172679404446576,5.7559801482192015,True,True,False,False,False,True
97,fdi_attack,fdi,False,0.0,8.090567590248188,8.090567590248188,46.544906582643726,52.7995086999461,36.661330138764555,0.0,20.0,14.82536466581875,9.883576443879168,1.031273010586512,50.187638063519074,6.254602117302383,True,True,False,False,False,True
98,fdi_attack,fdi,False,1.638877869043199,7.6068646714076795,9.245742540450879,49.665835011254394,55.28866825294322,39.665835011254394,0.0,20.0,15.0,10.0,1.0228995376459824,50.137397225875894,4.579907529196483,True,True,False,False,False,True
99,fdi_attack,fdi,False,0.46126165283790144,10.07811938264684,10.539381035484741,46.57940902685034,52.60424823039486,37.75346214888629,0.0,20.0,13.238920316946073,8.825946877964048,1.0301241960177225,50.180745176106335,6.0248392035445235,True,True,False,False,False,True
100,fdi_attack,fdi,False,2.4535542137500252,5.633147452623396,8.086701666373422,47.93117076282285,54.11379517106105,37.93117076282285,0.0,20.0,15.0,10.0,1.0257776545177528,50.154665927106514,5.15553090355057,True,True,False,False,False,True
101,fdi_attack,fdi,False,2.524802145360745,7.216804696067871,9.741606841428617,47.82529856544312,53.390290266979235,38.365825195222875,0.0,20.0,14.189210055330369,9.459473370220246,1.0278249585076806,50.16694975104608,5.564991701536108,True,True,False,False,False,True
